date,property_id,occupancy_rate,available_rooms,occupied_rooms,average_nightly_rate,day_of_week,season,is_holiday
2024-10-04,PROP003,0.546,13,16,256.73,Friday,Fall,False
2024-10-04,PROP004,0.906,2,27,281.1,Friday,Fall,False
2024-10-04,PROP005,0.95,1,28,281.4,Friday,Fall,False
2024-10-04,PROP006,0.8,5,24,256.63,Friday,Fall,False
2024-10-04,PROP007,0.838,4,25,267.37,Friday,Fall,False
2024-10-04,PROP008,0.9,3,26,294.2,Friday,Fall,False
2024-10-04,PROP009,0.589,12,17,274.1,Friday,Fall,False
2024-10-04,PROP010,0.95,1,28,263.77,Friday,Fall,False
2024-10-05,PROP001,0.817,5,24,265.33,Saturday,Fall,True
2024-10-05,PROP002,0.798,6,23,273.43,Saturday,Fall,True
2024-10-05,PROP003,0.732,8,21,256.73,Saturday,Fall,True
2024-10-05,PROP004,0.95,1,28,281.1,Saturday,Fall,True
2024-10-05,PROP005,0.686,9,20,281.4,Saturday,Fall,True
2024-10-05,PROP006,0.95,1,28,256.63,Saturday,Fall,True
2024-10-05,PROP007,0.736,7,22,267.37,Saturday,Fall,True
2024-10-05,PROP008,0.581,12,17,294.2,Saturday,Fall,True
2024-10-05,PROP009,0.95,1,28,274.1,Saturday,Fall,True
2024-10-05,PROP010,0.698,9,20,263.77,Saturday,Fall,True
2024-10-06,PROP001,0.74,7,22,265.33,Sunday,Fall,True
2024-10-06,PROP002,0.887,3,26,273.43,Sunday,Fall,True
2024-10-06,PROP003,0.95,1,28,256.73,Sunday,Fall,True
2024-10-06,PROP004,0.753,7,22,281.1,Sunday,Fall,True
2024-10-06,PROP005,0.825,5,24,281.4,Sunday,Fall,True
2024-10-06,PROP006,0.841,4,25,256.63,Sunday,Fall,True
2024-10-06,PROP007,0.819,5,24,267.37,Sunday,Fall,True
2024-10-06,PROP008,0.764,7,22,294.2,Sunday,Fall,True
2024-10-06,PROP009,0.855,4,25,274.1,Sunday,Fall,True
2024-10-06,PROP010,0.95,1,28,263.77,Sunday,Fall,True
2024-10-07,PROP001,0.758,7,22,265.33,Monday,Fall,False
2024-10-07,PROP002,0.585,12,17,273.43,Monday,Fall,False
2024-10-07,PROP003,0.652,10,19,256.73,Monday,Fall,False
2024-10-07,PROP004,0.702,8,21,281.1,Monday,Fall,False
2024-10-07,PROP005,0.852,4,25,281.4,Monday,Fall,False
2024-10-07,PROP006,0.632,11,18,256.63,Monday,Fall,False
2024-10-07,PROP007,0.722,8,21,267.37,Monday,Fall,False
2024-10-07,PROP008,0.632,11,18,294.2,Monday,Fall,False
2024-10-07,PROP009,0.848,4,25,274.1,Monday,Fall,False
2024-10-07,PROP010,0.526,14,15,263.77,Monday,Fall,False
2024-10-08,PROP001,0.724,8,21,265.33,Tuesday,Fall,False
2024-10-08,PROP002,0.82,5,24,273.43,Tuesday,Fall,False
2024-10-08,PROP003,0.9,3,26,256.73,Tuesday,Fall,False
2024-10-08,PROP004,0.731,8,21,281.1,Tuesday,Fall,False
2024-10-08,PROP005,0.649,10,19,281.4,Tuesday,Fall,False
2024-10-08,PROP006,0.928,2,27,256.63,Tuesday,Fall,False
2024-10-08,PROP007,0.952,1,28,267.37,Tuesday,Fall,False
2024-10-08,PROP008,0.539,13,16,294.2,Tuesday,Fall,False
2024-10-08,PROP009,0.537,13,16,274.1,Tuesday,Fall,False
2024-10-08,PROP010,0.817,5,24,263.77,Tuesday,Fall,False
2024-10-09,PROP001,0.859,4,25,265.33,Wednesday,Fall,False
2024-10-09,PROP002,0.71,8,21,273.43,Wednesday,Fall,False
2024-10-09,PROP003,0.723,8,21,256.73,Wednesday,Fall,False
2024-10-09,PROP004,0.745,7,22,281.1,Wednesday,Fall,False
2024-10-09,PROP005,0.735,7,22,281.4,Wednesday,Fall,False
2024-10-09,PROP006,0.796,6,23,256.63,Wednesday,Fall,False
2024-10-09,PROP007,0.716,8,21,267.37,Wednesday,Fall,False
2024-10-09,PROP008,0.803,5,24,294.2,Wednesday,Fall,False
2024-10-09,PROP009,0.708,8,21,274.1,Wednesday,Fall,False
2024-10-09,PROP010,0.871,3,26,263.77,Wednesday,Fall,False
2024-10-10,PROP001,0.728,8,21,265.33,Thursday,Fall,False
2024-10-10,PROP002,0.707,8,21,273.43,Thursday,Fall,False
2024-10-10,PROP003,0.831,5,24,256.73,Thursday,Fall,False
2024-10-10,PROP004,0.382,18,11,281.1,Thursday,Fall,False
2024-10-10,PROP005,0.781,6,23,281.4,Thursday,Fall,False
2024-10-10,PROP006,0.457,16,13,256.63,Thursday,Fall,False
2024-10-10,PROP007,0.675,9,20,267.37,Thursday,Fall,False
2024-10-10,PROP008,0.875,3,26,294.2,Thursday,Fall,False
2024-10-10,PROP009,0.756,7,22,274.1,Thursday,Fall,False
2024-10-10,PROP010,0.858,4,25,263.77,Thursday,Fall,False
2024-10-11,PROP001,0.764,7,22,265.33,Friday,Fall,False
2024-10-11,PROP002,0.901,2,27,273.43,Friday,Fall,False
2024-10-11,PROP003,0.756,7,22,256.73,Friday,Fall,False
2024-10-11,PROP004,0.635,10,19,281.1,Friday,Fall,False
2024-10-11,PROP005,0.583,12,17,281.4,Friday,Fall,False
2024-10-11,PROP006,0.804,5,24,256.63,Friday,Fall,False
2024-10-11,PROP007,0.829,5,24,267.37,Friday,Fall,False
2024-10-11,PROP008,0.802,5,24,294.2,Friday,Fall,False
2024-10-11,PROP009,0.747,7,22,274.1,Friday,Fall,False
2024-10-11,PROP010,0.909,2,27,263.77,Friday,Fall,False
2024-10-12,PROP001,0.738,7,22,265.33,Saturday,Fall,True
2024-10-12,PROP002,0.95,1,28,273.43,Saturday,Fall,True
2024-10-12,PROP003,0.808,5,24,256.73,Saturday,Fall,True
2024-10-12,PROP004,0.578,12,17,281.1,Saturday,Fall,True
2024-10-12,PROP005,0.766,7,22,281.4,Saturday,Fall,True
2024-10-12,PROP006,0.854,4,25,256.63,Saturday,Fall,True
2024-10-12,PROP007,0.696,9,20,267.37,Saturday,Fall,True
2024-10-12,PROP008,0.675,9,20,294.2,Saturday,Fall,True
2024-10-12,PROP009,0.889,3,26,274.1,Saturday,Fall,True
2024-10-12,PROP010,0.95,1,28,263.77,Saturday,Fall,True
2024-10-13,PROP001,0.802,5,24,265.33,Sunday,Fall,True
2024-10-13,PROP002,0.899,3,26,273.43,Sunday,Fall,True
2024-10-13,PROP003,0.41,17,12,256.73,Sunday,Fall,True
2024-10-13,PROP004,0.933,2,27,281.1,Sunday,Fall,True
2024-10-13,PROP005,0.95,1,28,281.4,Sunday,Fall,True
2024-10-13,PROP006,0.75,7,22,256.63,Sunday,Fall,True
2024-10-13,PROP007,0.511,14,15,267.37,Sunday,Fall,True
2024-10-13,PROP008,0.725,8,21,294.2,Sunday,Fall,True
2024-10-13,PROP009,0.814,5,24,274.1,Sunday,Fall,True
2024-10-13,PROP010,0.95,1,28,263.77,Sunday,Fall,True
2024-10-14,PROP001,0.34,19,10,265.33,Monday,Fall,False
2024-10-14,PROP002,0.821,5,24,273.43,Monday,Fall,False
2024-10-14,PROP003,0.624,11,18,256.73,Monday,Fall,False
2024-10-14,PROP004,0.726,8,21,281.1,Monday,Fall,False
2024-10-14,PROP005,0.829,5,24,281.4,Monday,Fall,False
2024-10-14,PROP006,0.625,11,18,256.63,Monday,Fall,False
2024-10-14,PROP007,0.657,10,19,267.37,Monday,Fall,False
2024-10-14,PROP008,0.818,5,24,294.2,Monday,Fall,False
2024-10-14,PROP009,0.639,10,19,274.1,Monday,Fall,False
2024-10-14,PROP010,0.734,7,22,263.77,Monday,Fall,False
2024-10-15,PROP001,0.735,7,22,265.33,Tuesday,Fall,False
2024-10-15,PROP002,0.772,6,23,273.43,Tuesday,Fall,False
2024-10-15,PROP003,0.768,6,23,256.73,Tuesday,Fall,False
2024-10-15,PROP004,0.744,7,22,281.1,Tuesday,Fall,False
2024-10-15,PROP005,0.827,5,24,281.4,Tuesday,Fall,False
2024-10-15,PROP006,0.82,5,24,256.63,Tuesday,Fall,False
2024-10-15,PROP007,0.701,8,21,267.37,Tuesday,Fall,False
2024-10-15,PROP008,0.467,15,14,294.2,Tuesday,Fall,False
2024-10-15,PROP009,0.622,11,18,274.1,Tuesday,Fall,False
2024-10-15,PROP010,0.76,7,22,263.77,Tuesday,Fall,False
2024-10-16,PROP001,0.78,6,23,265.33,Wednesday,Fall,False
2024-10-16,PROP002,0.765,7,22,273.43,Wednesday,Fall,False
2024-10-16,PROP003,0.815,5,24,256.73,Wednesday,Fall,False
2024-10-16,PROP004,0.558,13,16,281.1,Wednesday,Fall,False
2024-10-16,PROP005,0.662,10,19,281.4,Wednesday,Fall,False
2024-10-16,PROP006,0.802,5,24,256.63,Wednesday,Fall,False
2024-10-16,PROP007,0.743,7,22,267.37,Wednesday,Fall,False
2024-10-16,PROP008,0.485,15,14,294.2,Wednesday,Fall,False
2024-10-16,PROP009,0.681,9,20,274.1,Wednesday,Fall,False
2024-10-16,PROP010,0.919,2,27,263.77,Wednesday,Fall,False
2024-10-17,PROP001,0.722,8,21,265.33,Thursday,Fall,False
2024-10-17,PROP002,0.907,2,27,273.43,Thursday,Fall,False
2024-10-17,PROP003,0.735,7,22,256.73,Thursday,Fall,False
2024-10-17,PROP004,0.712,8,21,281.1,Thursday,Fall,False
2024-10-17,PROP005,0.73,8,21,281.4,Thursday,Fall,False
2024-10-17,PROP006,0.52,14,15,256.63,Thursday,Fall,False
2024-10-17,PROP007,0.817,5,24,267.37,Thursday,Fall,False
2024-10-17,PROP008,0.899,3,26,294.2,Thursday,Fall,False
2024-10-17,PROP009,0.739,7,22,274.1,Thursday,Fall,False
2024-10-17,PROP010,0.773,6,23,263.77,Thursday,Fall,False
2024-10-18,PROP001,0.668,9,20,265.33,Friday,Fall,False
2024-10-18,PROP002,0.81,5,24,273.43,Friday,Fall,False
2024-10-18,PROP003,0.669,9,20,256.73,Friday,Fall,False
2024-10-18,PROP004,0.591,12,17,281.1,Friday,Fall,False
2024-10-18,PROP005,0.56,13,16,281.4,Friday,Fall,False
2024-10-18,PROP006,0.936,1,28,256.63,Friday,Fall,False
2024-10-18,PROP007,0.879,3,26,267.37,Friday,Fall,False
2024-10-18,PROP008,0.713,8,21,294.2,Friday,Fall,False
2024-10-18,PROP009,0.616,11,18,274.1,Friday,Fall,False
2024-10-18,PROP010,0.858,4,25,263.77,Friday,Fall,False
2024-10-19,PROP001,0.851,4,25,265.33,Saturday,Fall,True
2024-10-19,PROP002,0.576,12,17,273.43,Saturday,Fall,True
2024-10-19,PROP003,0.95,1,28,256.73,Saturday,Fall,True
2024-10-19,PROP004,0.801,5,24,281.1,Saturday,Fall,True
2024-10-19,PROP005,0.386,18,11,281.4,Saturday,Fall,True
2024-10-19,PROP006,0.95,1,28,256.63,Saturday,Fall,True
2024-10-19,PROP007,0.846,4,25,267.37,Saturday,Fall,True
2024-10-19,PROP008,0.581,12,17,294.2,Saturday,Fall,True
2024-10-19,PROP009,0.95,1,28,274.1,Saturday,Fall,True
2024-10-19,PROP010,0.827,5,24,263.77,Saturday,Fall,True
2024-10-20,PROP001,0.703,8,21,265.33,Sunday,Fall,True
2024-10-20,PROP002,0.95,1,28,273.43,Sunday,Fall,True
2024-10-20,PROP003,0.815,5,24,256.73,Sunday,Fall,True
2024-10-20,PROP004,0.592,12,17,281.1,Sunday,Fall,True
2024-10-20,PROP005,0.836,4,25,281.4,Sunday,Fall,True
2024-10-20,PROP006,0.817,5,24,256.63,Sunday,Fall,True
2024-10-20,PROP007,0.95,1,28,267.37,Sunday,Fall,True
2024-10-20,PROP008,0.528,14,15,294.2,Sunday,Fall,True
2024-10-20,PROP009,0.95,1,28,274.1,Sunday,Fall,True
2024-10-20,PROP010,0.754,7,22,263.77,Sunday,Fall,True
2024-10-21,PROP001,0.934,1,28,265.33,Monday,Fall,False
2024-10-21,PROP002,0.67,9,20,273.43,Monday,Fall,False
2024-10-21,PROP003,0.563,13,16,256.73,Monday,Fall,False
2024-10-21,PROP004,0.8,6,23,281.1,Monday,Fall,False
2024-10-21,PROP005,0.742,7,22,281.4,Monday,Fall,False
2024-10-21,PROP006,0.593,12,17,256.63,Monday,Fall,False
2024-10-21,PROP007,0.868,3,26,267.37,Monday,Fall,False
2024-10-21,PROP008,0.83,5,24,294.2,Monday,Fall,False
2024-10-21,PROP009,0.54,13,16,274.1,Monday,Fall,False
2024-10-21,PROP010,0.571,12,17,263.77,Monday,Fall,False
2024-10-22,PROP001,0.645,10,19,265.33,Tuesday,Fall,False
2024-10-22,PROP002,0.877,3,26,273.43,Tuesday,Fall,False
2024-10-22,PROP003,0.903,2,27,256.73,Tuesday,Fall,False
2024-10-22,PROP004,0.904,2,27,281.1,Tuesday,Fall,False
2024-10-22,PROP005,0.902,2,27,281.4,Tuesday,Fall,False
2024-10-22,PROP006,0.638,10,19,256.63,Tuesday,Fall,False
2024-10-22,PROP007,0.71,8,21,267.37,Tuesday,Fall,False
2024-10-22,PROP008,0.861,4,25,294.2,Tuesday,Fall,False
2024-10-22,PROP009,0.739,7,22,274.1,Tuesday,Fall,False
2024-10-22,PROP010,0.935,1,28,263.77,Tuesday,Fall,False
2024-10-23,PROP001,0.684,9,20,265.33,Wednesday,Fall,False
2024-10-23,PROP002,0.47,15,14,273.43,Wednesday,Fall,False
2024-10-23,PROP003,0.81,5,24,256.73,Wednesday,Fall,False
2024-10-23,PROP004,0.763,7,22,281.1,Wednesday,Fall,False
2024-10-23,PROP005,0.582,12,17,281.4,Wednesday,Fall,False
2024-10-23,PROP006,0.52,14,15,256.63,Wednesday,Fall,False
2024-10-23,PROP007,0.647,10,19,267.37,Wednesday,Fall,False
2024-10-23,PROP008,0.612,11,18,294.2,Wednesday,Fall,False
2024-10-23,PROP009,0.438,16,13,274.1,Wednesday,Fall,False
2024-10-23,PROP010,0.656,10,19,263.77,Wednesday,Fall,False
2024-10-24,PROP001,0.646,10,19,265.33,Thursday,Fall,False
2024-10-24,PROP002,0.656,10,19,273.43,Thursday,Fall,False
2024-10-24,PROP003,0.426,17,12,256.73,Thursday,Fall,False
2024-10-24,PROP004,0.519,14,15,281.1,Thursday,Fall,False
2024-10-24,PROP005,0.602,11,18,281.4,Thursday,Fall,False
2024-10-24,PROP006,0.796,6,23,256.63,Thursday,Fall,False
2024-10-24,PROP007,0.767,6,23,267.37,Thursday,Fall,False
2024-10-24,PROP008,0.633,11,18,294.2,Thursday,Fall,False
2024-10-24,PROP009,0.633,11,18,274.1,Thursday,Fall,False
2024-10-24,PROP010,0.64,10,19,263.77,Thursday,Fall,False
2024-10-25,PROP001,0.715,8,21,265.33,Friday,Fall,False
2024-10-25,PROP002,0.655,10,19,273.43,Friday,Fall,False
2024-10-25,PROP003,0.691,9,20,256.73,Friday,Fall,False
2024-10-25,PROP004,0.793,6,23,281.1,Friday,Fall,False
2024-10-25,PROP005,0.87,3,26,281.4,Friday,Fall,False
2024-10-25,PROP006,0.741,7,22,256.63,Friday,Fall,False
2024-10-25,PROP007,0.492,15,14,267.37,Friday,Fall,False
2024-10-25,PROP008,0.85,4,25,294.2,Friday,Fall,False
2024-10-25,PROP009,0.919,2,27,274.1,Friday,Fall,False
2024-10-25,PROP010,0.834,4,25,263.77,Friday,Fall,False
2024-10-26,PROP001,0.494,15,14,265.33,Saturday,Fall,True
2024-10-26,PROP002,0.95,1,28,273.43,Saturday,Fall,True
2024-10-26,PROP003,0.941,1,28,256.73,Saturday,Fall,True
2024-10-26,PROP004,0.483,15,14,281.1,Saturday,Fall,True
2024-10-26,PROP005,0.95,1,28,281.4,Saturday,Fall,True
2024-10-26,PROP006,0.721,8,21,256.63,Saturday,Fall,True
2024-10-26,PROP007,0.95,1,28,267.37,Saturday,Fall,True
2024-10-26,PROP008,0.9,3,26,294.2,Saturday,Fall,True
2024-10-26,PROP009,0.889,3,26,274.1,Saturday,Fall,True
2024-10-26,PROP010,0.791,6,23,263.77,Saturday,Fall,True
2024-10-27,PROP001,0.931,2,27,265.33,Sunday,Fall,True
2024-10-27,PROP002,0.714,8,21,273.43,Sunday,Fall,True
2024-10-27,PROP003,0.936,1,28,256.73,Sunday,Fall,True
2024-10-27,PROP004,0.931,2,27,281.1,Sunday,Fall,True
2024-10-27,PROP005,0.95,1,28,281.4,Sunday,Fall,True
2024-10-27,PROP006,0.804,5,24,256.63,Sunday,Fall,True
2024-10-27,PROP007,0.95,1,28,267.37,Sunday,Fall,True
2024-10-27,PROP008,0.721,8,21,294.2,Sunday,Fall,True
2024-10-27,PROP009,0.844,4,25,274.1,Sunday,Fall,True
2024-10-27,PROP010,0.755,7,22,263.77,Sunday,Fall,True
2024-10-28,PROP001,0.83,5,24,265.33,Monday,Fall,True
2024-10-28,PROP002,0.928,2,27,273.43,Monday,Fall,True
2024-10-28,PROP003,0.515,14,15,256.73,Monday,Fall,True
2024-10-28,PROP004,0.638,10,19,281.1,Monday,Fall,True
2024-10-28,PROP005,0.561,13,16,281.4,Monday,Fall,True
2024-10-28,PROP006,0.787,6,23,256.63,Monday,Fall,True
2024-10-28,PROP007,0.444,16,13,267.37,Monday,Fall,True
2024-10-28,PROP008,0.731,8,21,294.2,Monday,Fall,True
2024-10-28,PROP009,0.559,13,16,274.1,Monday,Fall,True
2024-10-28,PROP010,0.668,9,20,263.77,Monday,Fall,True
2024-10-29,PROP001,0.511,14,15,265.33,Tuesday,Fall,False
2024-10-29,PROP002,0.581,12,17,273.43,Tuesday,Fall,False
2024-10-29,PROP003,0.691,9,20,256.73,Tuesday,Fall,False
2024-10-29,PROP004,0.897,3,26,281.1,Tuesday,Fall,False
2024-10-29,PROP005,0.872,3,26,281.4,Tuesday,Fall,False
2024-10-29,PROP006,0.637,10,19,256.63,Tuesday,Fall,False
2024-10-29,PROP007,0.617,11,18,267.37,Tuesday,Fall,False
2024-10-29,PROP008,0.799,6,23,294.2,Tuesday,Fall,False
2024-10-29,PROP009,0.589,12,17,274.1,Tuesday,Fall,False
2024-10-29,PROP010,0.791,6,23,263.77,Tuesday,Fall,False
2024-10-30,PROP001,0.835,4,25,265.33,Wednesday,Fall,False
2024-10-30,PROP002,0.864,4,25,273.43,Wednesday,Fall,False
2024-10-30,PROP003,0.696,9,20,256.73,Wednesday,Fall,False
2024-10-30,PROP004,0.756,7,22,281.1,Wednesday,Fall,False
2024-10-30,PROP005,0.669,9,20,281.4,Wednesday,Fall,False
2024-10-30,PROP006,0.766,7,22,256.63,Wednesday,Fall,False
2024-10-30,PROP007,0.69,9,20,267.37,Wednesday,Fall,False
2024-10-30,PROP008,0.531,14,15,294.2,Wednesday,Fall,False
2024-10-30,PROP009,0.562,13,16,274.1,Wednesday,Fall,False
2024-10-30,PROP010,0.651,10,19,263.77,Wednesday,Fall,False
2024-10-31,PROP001,0.59,12,17,265.33,Thursday,Fall,False
2024-10-31,PROP002,0.757,7,22,273.43,Thursday,Fall,False
2024-10-31,PROP003,0.844,4,25,256.73,Thursday,Fall,False
2024-10-31,PROP004,0.66,10,19,281.1,Thursday,Fall,False
2024-10-31,PROP005,0.647,10,19,281.4,Thursday,Fall,False
2024-10-31,PROP006,0.64,10,19,256.63,Thursday,Fall,False
2024-10-31,PROP007,0.897,3,26,267.37,Thursday,Fall,False
2024-10-31,PROP008,0.857,4,25,294.2,Thursday,Fall,False
2024-10-31,PROP009,0.789,6,23,274.1,Thursday,Fall,False
2024-10-31,PROP010,0.573,12,17,263.77,Thursday,Fall,False
2024-11-01,PROP001,0.619,11,18,238.8,Friday,Fall,False
2024-11-01,PROP002,0.635,10,19,246.09,Friday,Fall,False
2024-11-01,PROP003,0.616,11,18,231.06,Friday,Fall,False
2024-11-01,PROP004,0.674,9,20,252.99,Friday,Fall,False
2024-11-01,PROP005,0.616,11,18,253.26,Friday,Fall,False
2024-11-01,PROP006,0.567,13,16,230.97,Friday,Fall,False
2024-11-01,PROP007,0.464,16,13,240.63,Friday,Fall,False
2024-11-01,PROP008,0.51,14,15,264.78,Friday,Fall,False
2024-11-01,PROP009,0.539,13,16,246.69,Friday,Fall,False
2024-11-01,PROP010,0.776,6,23,237.39,Friday,Fall,False
2024-11-02,PROP001,0.697,9,20,238.8,Saturday,Fall,True
2024-11-02,PROP002,0.545,13,16,246.09,Saturday,Fall,True
2024-11-02,PROP003,0.432,17,12,231.06,Saturday,Fall,True
2024-11-02,PROP004,0.587,12,17,252.99,Saturday,Fall,True
2024-11-02,PROP005,0.596,12,17,253.26,Saturday,Fall,True
2024-11-02,PROP006,0.559,13,16,230.97,Saturday,Fall,True
2024-11-02,PROP007,0.561,13,16,240.63,Saturday,Fall,True
2024-11-02,PROP008,0.639,10,19,264.78,Saturday,Fall,True
2024-11-02,PROP009,0.521,14,15,246.69,Saturday,Fall,True
2024-11-02,PROP010,0.527,14,15,237.39,Saturday,Fall,True
2024-11-03,PROP001,0.703,8,21,238.8,Sunday,Fall,True
2024-11-03,PROP002,0.494,15,14,246.09,Sunday,Fall,True
2024-11-03,PROP003,0.372,18,11,231.06,Sunday,Fall,True
2024-11-03,PROP004,0.549,13,16,252.99,Sunday,Fall,True
2024-11-03,PROP005,0.565,13,16,253.26,Sunday,Fall,True
2024-11-03,PROP006,0.642,10,19,230.97,Sunday,Fall,True
2024-11-03,PROP007,0.679,9,20,240.63,Sunday,Fall,True
2024-11-03,PROP008,0.751,7,22,264.78,Sunday,Fall,True
2024-11-03,PROP009,0.599,12,17,246.69,Sunday,Fall,True
2024-11-03,PROP010,0.643,10,19,237.39,Sunday,Fall,True
2024-11-04,PROP001,0.407,17,12,238.8,Monday,Fall,False
2024-11-04,PROP002,0.466,16,13,246.09,Monday,Fall,False
2024-11-04,PROP003,0.376,18,11,231.06,Monday,Fall,False
2024-11-04,PROP004,0.586,12,17,252.99,Monday,Fall,False
2024-11-04,PROP005,0.541,13,16,253.26,Monday,Fall,False
2024-11-04,PROP006,0.424,17,12,230.97,Monday,Fall,False
2024-11-04,PROP007,0.403,17,12,240.63,Monday,Fall,False
2024-11-04,PROP008,0.356,19,10,264.78,Monday,Fall,False
2024-11-04,PROP009,0.404,17,12,246.69,Monday,Fall,False
2024-11-04,PROP010,0.367,18,11,237.39,Monday,Fall,False
2024-11-05,PROP001,0.481,15,14,238.8,Tuesday,Fall,False
2024-11-05,PROP002,0.469,15,14,246.09,Tuesday,Fall,False
2024-11-05,PROP003,0.283,21,8,231.06,Tuesday,Fall,False
2024-11-05,PROP004,0.497,15,14,252.99,Tuesday,Fall,False
2024-11-05,PROP005,0.495,15,14,253.26,Tuesday,Fall,False
2024-11-05,PROP006,0.54,13,16,230.97,Tuesday,Fall,False
2024-11-05,PROP007,0.305,20,9,240.63,Tuesday,Fall,False
2024-11-05,PROP008,0.427,17,12,264.78,Tuesday,Fall,False
2024-11-05,PROP009,0.528,14,15,246.69,Tuesday,Fall,False
2024-11-05,PROP010,0.432,17,12,237.39,Tuesday,Fall,False
2024-11-06,PROP001,0.517,14,15,238.8,Wednesday,Fall,False
2024-11-06,PROP002,0.477,15,14,246.09,Wednesday,Fall,False
2024-11-06,PROP003,0.479,15,14,231.06,Wednesday,Fall,False
2024-11-06,PROP004,0.615,11,18,252.99,Wednesday,Fall,False
2024-11-06,PROP005,0.439,16,13,253.26,Wednesday,Fall,False
2024-11-06,PROP006,0.426,17,12,230.97,Wednesday,Fall,False
2024-11-06,PROP007,0.338,19,10,240.63,Wednesday,Fall,False
2024-11-06,PROP008,0.645,10,19,264.78,Wednesday,Fall,False
2024-11-06,PROP009,0.414,17,12,246.69,Wednesday,Fall,False
2024-11-06,PROP010,0.478,15,14,237.39,Wednesday,Fall,False
2024-11-07,PROP001,0.314,20,9,238.8,Thursday,Fall,False
2024-11-07,PROP002,0.403,17,12,246.09,Thursday,Fall,False
2024-11-07,PROP003,0.236,22,7,231.06,Thursday,Fall,False
2024-11-07,PROP004,0.413,17,12,252.99,Thursday,Fall,False
2024-11-07,PROP005,0.483,15,14,253.26,Thursday,Fall,False
2024-11-07,PROP006,0.527,14,15,230.97,Thursday,Fall,False
2024-11-07,PROP007,0.289,21,8,240.63,Thursday,Fall,False
2024-11-07,PROP008,0.511,14,15,264.78,Thursday,Fall,False
2024-11-07,PROP009,0.545,13,16,246.69,Thursday,Fall,False
2024-11-07,PROP010,0.486,15,14,237.39,Thursday,Fall,False
2024-11-08,PROP001,0.498,15,14,238.8,Friday,Fall,False
2024-11-08,PROP002,0.573,12,17,246.09,Friday,Fall,False
2024-11-08,PROP003,0.659,10,19,231.06,Friday,Fall,False
2024-11-08,PROP004,0.628,11,18,252.99,Friday,Fall,False
2024-11-08,PROP005,0.523,14,15,253.26,Friday,Fall,False
2024-11-08,PROP006,0.571,12,17,230.97,Friday,Fall,False
2024-11-08,PROP007,0.55,13,16,240.63,Friday,Fall,False
2024-11-08,PROP008,0.553,13,16,264.78,Friday,Fall,False
2024-11-08,PROP009,0.536,13,16,246.69,Friday,Fall,False
2024-11-08,PROP010,0.72,8,21,237.39,Friday,Fall,False
2024-11-09,PROP001,0.275,21,8,238.8,Saturday,Fall,True
2024-11-09,PROP002,0.735,7,22,246.09,Saturday,Fall,True
2024-11-09,PROP003,0.66,10,19,231.06,Saturday,Fall,True
2024-11-09,PROP004,0.53,14,15,252.99,Saturday,Fall,True
2024-11-09,PROP005,0.504,14,15,253.26,Saturday,Fall,True
2024-11-09,PROP006,0.58,12,17,230.97,Saturday,Fall,True
2024-11-09,PROP007,0.571,12,17,240.63,Saturday,Fall,True
2024-11-09,PROP008,0.705,8,21,264.78,Saturday,Fall,True
2024-11-09,PROP009,0.528,14,15,246.69,Saturday,Fall,True
2024-11-09,PROP010,0.547,13,16,237.39,Saturday,Fall,True
2024-11-10,PROP001,0.589,12,17,238.8,Sunday,Fall,True
2024-11-10,PROP002,0.492,15,14,246.09,Sunday,Fall,True
2024-11-10,PROP003,0.447,16,13,231.06,Sunday,Fall,True
2024-11-10,PROP004,0.506,14,15,252.99,Sunday,Fall,True
2024-11-10,PROP005,0.749,7,22,253.26,Sunday,Fall,True
2024-11-10,PROP006,0.619,11,18,230.97,Sunday,Fall,True
2024-11-10,PROP007,0.352,19,10,240.63,Sunday,Fall,True
2024-11-10,PROP008,0.53,14,15,264.78,Sunday,Fall,True
2024-11-10,PROP009,0.598,12,17,246.69,Sunday,Fall,True
2024-11-10,PROP010,0.708,8,21,237.39,Sunday,Fall,True
2024-11-11,PROP001,0.656,10,19,238.8,Monday,Fall,False
2024-11-11,PROP002,0.42,17,12,246.09,Monday,Fall,False
2024-11-11,PROP003,0.453,16,13,231.06,Monday,Fall,False
2024-11-11,PROP004,0.403,17,12,252.99,Monday,Fall,False
2024-11-11,PROP005,0.472,15,14,253.26,Monday,Fall,False
2024-11-11,PROP006,0.524,14,15,230.97,Monday,Fall,False
2024-11-11,PROP007,0.583,12,17,240.63,Monday,Fall,False
2024-11-11,PROP008,0.522,14,15,264.78,Monday,Fall,False
2024-11-11,PROP009,0.549,13,16,246.69,Monday,Fall,False
2024-11-11,PROP010,0.498,15,14,237.39,Monday,Fall,False
2024-11-12,PROP001,0.418,17,12,238.8,Tuesday,Fall,False
2024-11-12,PROP002,0.492,15,14,246.09,Tuesday,Fall,False
2024-11-12,PROP003,0.392,18,11,231.06,Tuesday,Fall,False
2024-11-12,PROP004,0.63,11,18,252.99,Tuesday,Fall,False
2024-11-12,PROP005,0.492,15,14,253.26,Tuesday,Fall,False
2024-11-12,PROP006,0.379,18,11,230.97,Tuesday,Fall,False
2024-11-12,PROP007,0.528,14,15,240.63,Tuesday,Fall,False
2024-11-12,PROP008,0.363,19,10,264.78,Tuesday,Fall,False
2024-11-12,PROP009,0.542,13,16,246.69,Tuesday,Fall,False
2024-11-12,PROP010,0.418,17,12,237.39,Tuesday,Fall,False
